pr,year,esm,experiment,ensemble,variable,continent,type,name,acronym
3.366895779384906e-05,2094,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,N.E.South-America,NES
2.9969860507672836e-05,2095,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,N.E.South-America,NES
2.9039306089638662e-05,2096,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,N.E.South-America,NES
2.998507037957789e-05,2097,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,N.E.South-America,NES
3.037799018363751e-05,2098,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,N.E.South-America,NES
3.0147189520636087e-05,2099,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,N.E.South-America,NES
3.774070511935218e-05,2015,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.95722112559905e-05,2016,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.842074018192522e-05,2017,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.5158651136703154e-05,2018,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.761094679778198e-05,2019,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.851703617486153e-05,2020,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.589959410885529e-05,2021,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
4.015290912153026e-05,2022,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.9619554127955565e-05,2023,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.409271581250182e-05,2024,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.486147897842283e-05,2025,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.295133381323169e-05,2026,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.713055612202852e-05,2027,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
4.042524055241688e-05,2028,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.6932160594368395e-05,2029,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.2114452686823314e-05,2030,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.826376293827976e-05,2031,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
4.0434649105608266e-05,2032,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.732497771718166e-05,2033,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.31361638001649e-05,2034,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.304824465885496e-05,2035,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.810048206431855e-05,2036,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.82921058866012e-05,2037,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.742966513346431e-05,2038,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.779808748097067e-05,2039,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.73635405526821e-05,2040,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.5637406805587966e-05,2041,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.486297214687466e-05,2042,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.4822732213417366e-05,2043,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.9632484708542e-05,2044,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.660439204447356e-05,2045,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.687024057305539e-05,2046,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.784401418571854e-05,2047,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
4.100879127665408e-05,2048,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.4124376296921785e-05,2049,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.951216570064463e-05,2050,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.570585183256982e-05,2051,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.586638299886004e-05,2052,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.939907922348141e-05,2053,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.8299147302587385e-05,2054,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.449552613797181e-05,2055,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.8799382857235416e-05,2056,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.623749085279797e-05,2057,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.603637633383859e-05,2058,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.982686983249991e-05,2059,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
4.084212865991459e-05,2060,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
4.102315670083354e-05,2061,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.504511027490732e-05,2062,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.764027798113326e-05,2063,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.409702886980924e-05,2064,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.835373882064302e-05,2065,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.727066909309341e-05,2066,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.361854371642722e-05,2067,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.654870217267875e-05,2068,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.768718792184333e-05,2069,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
4.050496155244904e-05,2070,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.693814239255953e-05,2071,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.455509726789463e-05,2072,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.4172279121292706e-05,2073,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.479341759513185e-05,2074,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.78726578749883e-05,2075,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.4385866223764006e-05,2076,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.766958655829451e-05,2077,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.798752496809767e-05,2078,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.467627008880139e-05,2079,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.509917920663532e-05,2080,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
4.11090947758009e-05,2081,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
4.027858122513566e-05,2082,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.4062051272019074e-05,2083,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.8524391101577453e-05,2084,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
4.1263149990909525e-05,2085,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.563818013290136e-05,2086,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.761594637451832e-05,2087,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.433868140691623e-05,2088,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.6918787885813735e-05,2089,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.126121687083658e-05,2090,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.5346971716464214e-05,2091,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.73813966310285e-05,2092,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.7199552882604175e-05,2093,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.799947906998744e-05,2094,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.574515724328694e-05,2095,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.594986537868521e-05,2096,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.6032418361664786e-05,2097,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
4.076913282493167e-05,2098,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
3.3579327106430855e-05,2099,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM
2.2520328928986626e-05,2015,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.3165221813615607e-05,2016,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.192926656862029e-05,2017,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.137673127849492e-05,2018,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.2584499007396503e-05,2019,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.2052709239579774e-05,2020,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
1.786518329021663e-05,2021,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
1.7753845604428646e-05,2022,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.1513469535408098e-05,2023,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
1.9468568500416922e-05,2024,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.0324404857252866e-05,2025,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.0113842149932996e-05,2026,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
1.8708667146500907e-05,2027,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.047364688097068e-05,2028,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.3161253928494108e-05,2029,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.7319910438545772e-05,2030,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.1629877076322834e-05,2031,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
1.8271220311781166e-05,2032,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.5108708822961475e-05,2033,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.3065467653864256e-05,2034,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.026342790951441e-05,2035,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.351598080633798e-05,2036,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.7263065441156522e-05,2037,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.1393515124823917e-05,2038,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
1.926304033133504e-05,2039,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.191524004743317e-05,2040,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.410330336647712e-05,2041,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.156168010534692e-05,2042,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.146224533464146e-05,2043,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.0155311443064165e-05,2044,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.279889532870208e-05,2045,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
1.9922025801141703e-05,2046,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.1249903562159314e-05,2047,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.4677588404617325e-05,2048,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
1.842430037251053e-05,2049,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.2229859570713012e-05,2050,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.2002296341599247e-05,2051,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.2013833176314776e-05,2052,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.1820242297104013e-05,2053,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.0011495403756536e-05,2054,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.1271804481448936e-05,2055,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
1.845014096528494e-05,2056,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.1299336899853742e-05,2057,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.5208659768226726e-05,2058,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
1.5797595395482376e-05,2059,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.028635765002369e-05,2060,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.06559685149114e-05,2061,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.26018218904163e-05,2062,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.104614891194889e-05,2063,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
1.8861297322869207e-05,2064,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.329787194686065e-05,2065,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.118012692194487e-05,2066,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
1.789888302678391e-05,2067,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.3856711364952038e-05,2068,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.3954806880639487e-05,2069,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.0372693487720466e-05,2070,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
1.8417239143295488e-05,2071,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.186883292919893e-05,2072,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
1.857141762803434e-05,2073,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.7332069380385052e-05,2074,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.5259593929925552e-05,2075,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
1.9379473033418962e-05,2076,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
1.7922918187310098e-05,2077,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
1.7037030344296394e-05,2078,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.2641966124001075e-05,2079,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
1.648560185553166e-05,2080,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
1.9962477425921533e-05,2081,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.134215576733847e-05,2082,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.109575595743589e-05,2083,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.2215272920588676e-05,2084,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.1672850598877556e-05,2085,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
1.7654988076556735e-05,2086,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.2822779317299162e-05,2087,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
1.8957355687988237e-05,2088,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
1.6683395808496973e-05,2089,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
1.8617505653103297e-05,2090,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
1.8838754703787622e-05,2091,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
1.9583528411620783e-05,2092,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.383881450143616e-05,2093,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
1.6301460813578636e-05,2094,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.125163811256805e-05,2095,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
1.98256165166946e-05,2096,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.2142964184321785e-05,2097,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
1.8124017800671627e-05,2098,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.1085181267331307e-05,2099,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS
2.4507060694960354e-05,2015,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES
2.6801307866176345e-05,2016,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES
2.966471454420985e-05,2017,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES
3.325836355295275e-05,2018,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES
2.433613104686218e-05,2019,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES
2.92692201317372e-05,2020,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES
3.146930350486115e-05,2021,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES
2.7547209004770738e-05,2022,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES
3.198824391338417e-05,2023,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES
3.150076593867276e-05,2024,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES
2.9654368634107547e-05,2025,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES
3.024469877647668e-05,2026,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES
2.493752808874113e-05,2027,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES
2.494295211311694e-05,2028,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES
2.835362161124142e-05,2029,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES
3.527142579974777e-05,2030,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES
2.6192574724444694e-05,2031,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES
2.2768015179311705e-05,2032,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES
3.3029677504424875e-05,2033,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES
2.631176155319339e-05,2034,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES
2.574495036842356e-05,2035,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES
2.7872039944692583e-05,2036,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES
3.167198851095097e-05,2037,CAS-ESM2-0,ssp245,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES
