year,ann_agg,esm,experiment,ensemble,variable
2088,291.08915566580396,MRI-ESM2-0,ssp585,r2i1p1f1,tas
2089,291.1117081138166,MRI-ESM2-0,ssp585,r2i1p1f1,tas
2090,291.3278057467373,MRI-ESM2-0,ssp585,r2i1p1f1,tas
2091,291.22394333488967,MRI-ESM2-0,ssp585,r2i1p1f1,tas
2092,291.45143280113183,MRI-ESM2-0,ssp585,r2i1p1f1,tas
2093,291.6019067386108,MRI-ESM2-0,ssp585,r2i1p1f1,tas
2094,291.5695997183755,MRI-ESM2-0,ssp585,r2i1p1f1,tas
2095,291.63642638756454,MRI-ESM2-0,ssp585,r2i1p1f1,tas
2096,291.7194048776569,MRI-ESM2-0,ssp585,r2i1p1f1,tas
2097,291.7767532582938,MRI-ESM2-0,ssp585,r2i1p1f1,tas
2098,291.88002166315283,MRI-ESM2-0,ssp585,r2i1p1f1,tas
2099,291.8345552993975,MRI-ESM2-0,ssp585,r2i1p1f1,tas
2015,287.9653978417816,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2016,287.9537245741027,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2017,287.8525013057163,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2018,287.99426827707913,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2019,287.9605690947334,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2020,288.136222247439,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2021,288.3324655589101,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2022,288.39779645126254,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2023,288.3614441769079,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2024,288.16426020903907,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2025,288.2239851935874,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2026,288.42750760675307,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2027,288.48962542801036,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2028,288.58283062090794,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2029,288.6859257475462,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2030,288.5149255492701,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2031,288.5538897131484,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2032,288.5385941419532,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2033,288.4903602107419,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2034,288.52559514959415,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2035,288.65349915845394,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2036,288.74433575714266,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2037,288.6835428600828,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2038,288.8695155712027,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2039,288.9735381828462,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2040,288.8314139586054,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2041,289.01350171926293,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2042,288.87662096342433,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2043,288.97536600387417,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2044,288.972861144199,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2045,288.9870174977202,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2046,289.12805028709124,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2047,289.1987910873211,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2048,289.32776628580825,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2049,289.314296100834,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2050,289.3589122440111,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2051,289.3318144363714,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2052,289.4824513559575,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2053,289.60254940459424,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2054,289.55804974769404,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2055,289.6337973629459,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2056,289.6172588438832,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2057,289.6580389236113,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2058,289.53513692491475,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2059,289.80756988289244,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2060,289.8128484317301,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2061,289.7493832375669,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2062,289.92482365501616,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2063,289.883026645711,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2064,289.79337502235177,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2065,289.9195498407268,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2066,290.00947644103906,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2067,290.15646945574167,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2068,290.18784123637914,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2069,290.21853068880165,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2070,289.973680139387,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2071,290.13996803742907,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2072,290.33105820604914,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2073,290.30742692333143,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2074,290.496122868818,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2075,290.64091974671135,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2076,290.52167017231676,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2077,290.57308531643486,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2078,290.7102579180399,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2079,290.839788590825,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2080,290.83889168300016,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2081,290.66862872932074,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2082,290.8166534426334,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2083,291.0839248285185,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2084,290.95309412057924,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2085,291.0847218242872,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2086,291.14414650279303,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2087,291.0537608102759,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2088,291.0820585475934,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2089,291.1745636893192,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2090,291.1219733937527,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2091,291.25402800857154,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2092,291.3661681880481,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2093,291.4919966032794,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2094,291.47595906197097,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2095,291.63701962244886,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2096,291.6948776676258,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2097,291.785455395869,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2098,291.7684869669157,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2099,291.7948854957936,MRI-ESM2-0,ssp585,r4i1p1f1,tas
2015,287.9743569509175,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2016,287.9370835789065,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2017,287.9281647441339,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2018,288.0858722053804,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2019,288.1605871559353,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2020,288.2169570935957,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2021,288.2015359064954,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2022,288.191252437602,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2023,288.35626598189646,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2024,288.4825690250973,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2025,288.3590365915677,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2026,288.4609252700016,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2027,288.4372804941596,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2028,288.4703794585853,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2029,288.58456755612775,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2030,288.5355877927898,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2031,288.4087151493795,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2032,288.677043842696,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2033,288.7316151142879,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2034,288.7616370004429,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2035,288.91985075305314,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2036,288.84597575435083,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2037,288.81712220625576,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2038,288.74077979169584,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2039,288.8591711162251,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2040,289.0486514376782,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2041,288.8723554282595,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2042,289.03529411092876,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2043,289.23625763804415,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2044,289.095132164241,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2045,289.11758689518655,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2046,289.32709903976564,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2047,289.3064682521645,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2048,289.1787332031284,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2049,289.0829992156349,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2050,289.21503456647474,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2051,289.38288185379207,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2052,289.4546050461511,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2053,289.51575750864987,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2054,289.59439798619286,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2055,289.5124626413389,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2056,289.4527839942238,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2057,289.6497626970717,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2058,289.7743222879608,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2059,289.6398450463471,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2060,289.65297760963006,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2061,289.7940703339678,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2062,289.8896935959207,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2063,289.98693755029285,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2064,290.02931426270504,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2065,290.00376574593207,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2066,290.03541365396774,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2067,290.1551392004728,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2068,290.2037661536928,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2069,290.3250286683753,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2070,290.1828930837367,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2071,290.30374307309773,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2072,290.4761292003623,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2073,290.4070047306201,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2074,290.5600782492015,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2075,290.48893475505224,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2076,290.5463507341697,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2077,290.5541820543818,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2078,290.44545354707486,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2079,290.65052262154416,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2080,290.86895939812786,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2081,290.81461927367974,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2082,290.9252607147993,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2083,290.97585236320043,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2084,290.8924597423569,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2085,290.8658882552303,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2086,291.0537017432909,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2087,291.1823142305394,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2088,291.16642335866965,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2089,291.3269542087207,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2090,291.3444079419801,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2091,291.29648696447595,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2092,291.3796613469117,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2093,291.4056809530304,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2094,291.47440383843946,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2095,291.39407526786744,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2096,291.52791844810054,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2097,291.7207299848322,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2098,291.6790730780305,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2099,291.7405500446944,MRI-ESM2-0,ssp585,r5i1p1f1,tas
2015,287.8940642858684,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2016,287.951002045312,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2017,287.8781463316584,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2018,287.9652351363499,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2019,288.1260081156626,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2020,288.1387488656352,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2021,288.16099059237735,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2022,288.2312608713215,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2023,288.3630050982317,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2024,288.35542628995984,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2025,288.25806299391746,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2026,288.2043273666174,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2027,288.46731810568656,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2028,288.52521316994853,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2029,288.31173428622384,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2030,288.3597692636236,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2031,288.4446371925621,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2032,288.5160391537486,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2033,288.4963351713803,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2034,288.56478907388805,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2035,288.53389730730703,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2036,288.6295527102396,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2037,288.6479362167635,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2038,288.6863467529902,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2039,288.8049864253669,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2040,288.8044027357702,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2041,288.83308431740846,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2042,288.8040314294718,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2043,288.9354922940599,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2044,289.00903771643976,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2045,288.89887931250456,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2046,288.96724435918753,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2047,289.21175649255565,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2048,289.2329130160286,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2049,289.1545232017501,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2050,289.21255967065866,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2051,289.34257547931645,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2052,289.2335051957125,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2053,289.26206395986975,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2054,289.46491323934987,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2055,289.3083498181747,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2056,289.45698706611535,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2057,289.60856789147243,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2058,289.4414054917257,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2059,289.71500349946206,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2060,289.57693424870615,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2061,289.7261208541747,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2062,289.89939695466666,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2063,289.73254519702726,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2064,289.7915063932897,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2065,289.984354541466,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2066,289.9250161927816,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2067,290.13279376537906,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2068,290.00524709851476,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2069,289.9925840702479,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2070,290.1345725429766,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2071,290.1519121867599,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2072,290.2379985485232,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2073,290.18169082686796,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2074,290.31801242584214,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2075,290.4320846285097,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2076,290.4598195835792,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2077,290.46601485495205,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2078,290.6918162902039,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2079,290.66688783659714,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2080,290.770320954832,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2081,290.71269954984274,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2082,290.6987118416466,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2083,290.98171809479874,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2084,291.0985467158239,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2085,291.1147471314353,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2086,291.0650491900617,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2087,291.16311570685235,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2088,291.09422691350716,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2089,291.31452823023886,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2090,291.52735013885166,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2091,291.2010161745551,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2092,291.3694322468039,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2093,291.52164795899625,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2094,291.33593509163694,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2095,291.58390731565885,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2096,291.4101688387621,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2097,291.5147489320534,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2098,291.8059233471504,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2099,291.6857747935033,MRI-ESM2-0,ssp585,r3i1p1f1,tas
2015,287.8970644030811,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2016,288.09417852882467,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2017,288.1056124890988,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2018,288.19661743475604,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2019,288.159137310088,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2020,288.12462972519234,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2021,288.17651431347514,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2022,288.12202202164036,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2023,288.3656267112981,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2024,288.39292913239586,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2025,288.21821898668935,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2026,288.2155656498482,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2027,288.37703671656976,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2028,288.33405337579643,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2029,288.39063179154675,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2030,288.3777382583679,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2031,288.51911813914285,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2032,288.53349721938423,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2033,288.57559791584475,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2034,288.54429523030444,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2035,288.67016527414916,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2036,288.6093847384901,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2037,288.63691232888317,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2038,288.68088890210294,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2039,288.75651517559464,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2040,288.74837609154685,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2041,288.808038976114,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2042,288.74644636094155,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2043,288.8461835223231,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2044,288.85926115523984,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2045,288.8819958761804,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2046,288.85550127446015,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2047,289.02722083688883,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2048,288.99313970215286,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2049,289.035999943716,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2050,288.99532803752663,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2051,289.05261152114963,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2052,288.9745557206911,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2053,289.1334859934832,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2054,289.09447738485017,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2055,288.96978648779333,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2056,289.12254509224897,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2057,289.28131558021886,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2058,289.194036737249,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2059,289.0983916250687,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2060,289.11764483498024,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2061,289.23220453620644,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2062,289.3666361917232,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2063,289.4638125742277,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2064,289.40078311771526,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2065,289.4137796269297,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2066,289.4200093225471,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2067,289.29368643144454,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2068,289.44925952598584,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2069,289.44113943156134,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2070,289.5248592174919,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2071,289.5358814384791,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2072,289.61075320485855,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2073,289.4970917317025,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2074,289.6247158796677,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2075,289.6194256805271,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2076,289.6240759045631,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2077,289.7155976867098,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2078,289.6961606894798,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2079,289.62575704224173,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2080,289.60861987721336,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2081,289.71424662986834,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2082,289.75596616526144,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2083,289.757470144391,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2084,289.8249344251438,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2085,289.9223925738101,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2086,289.82503583932174,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2087,289.8880057558328,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2088,289.9537275788336,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2089,290.06388030559447,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2090,289.99652669446573,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2091,289.9446385130897,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2092,289.89452288210015,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2093,289.89139710001587,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2094,289.97828773037133,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2095,290.0350922264638,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2096,289.8622763165315,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2097,290.02253199954674,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2098,290.06473874455486,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2099,289.99876679820636,MRI-ESM2-0,ssp460,r1i1p1f1,tas
2015,287.9238132680243,MRI-ESM2-0,ssp119,r1i1p1f1,tas
2016,287.9034195632221,MRI-ESM2-0,ssp119,r1i1p1f1,tas
2017,288.0632927129183,MRI-ESM2-0,ssp119,r1i1p1f1,tas
2018,288.02001817974536,MRI-ESM2-0,ssp119,r1i1p1f1,tas
2019,288.1584560641491,MRI-ESM2-0,ssp119,r1i1p1f1,tas
2020,288.05542633984413,MRI-ESM2-0,ssp119,r1i1p1f1,tas
